Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
AWS Solutions Architect,int:Tammy Ballard,int:Senior Data Engineer,tammy.ballard@example.org,tammyballard,ext_52ba3185,52ba3185,cv_52ba3185,813-925-7970,649.796.0105,2001,Data Engineering,USA,Swedish,347ed178,778c9b20,2024-02-21,2025-09-27,11,2023,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Michael Gibbs,int:Principal Enterprise Architect,michael.gibbs@mail.test,michaelgibbs,ext_ce60e713,ce60e713,cv_ce60e713,541.372.1562x294,735.798.4884x021,1972,Architecture,United Kingdom,Danish,b94bdc49,3c7021c9,2025-04-09,2024-12-18,4,2025,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Alexander Herrera,int:Principal Analytics Engineer,alexander.herrera@example.com,alexanderherrera,ext_a64d9687,a64d9687,cv_a64d9687,001-273-425-7375x53449,766-267-0808,1997,Data Engineering,India,Norwegian,1e007f26,be852e82,2024-01-04,2024-03-31,7,2021,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Alexander Herrera,int:Principal Analytics Engineer,alexander.herrera@example.com,alexanderherrera,ext_a64d9687,a64d9687,cv_a64d9687,001-273-425-7375x53449,766-267-0808,1997,Data Engineering,India,Norwegian,49e133e8,af6c4adc,2024-10-15,2025-03-26,7,2024,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Alexander Herrera,int:Principal Analytics Engineer,alexander.herrera@example.com,alexanderherrera,ext_a64d9687,a64d9687,cv_a64d9687,001-273-425-7375x53449,766-267-0808,1997,Data Engineering,India,Norwegian,15003c3d,b6d33dd5,2025-03-23,2024-02-13,1,2025,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Alexander Herrera,int:Principal Analytics Engineer,alexander.herrera@example.com,alexanderherrera,ext_a64d9687,a64d9687,cv_a64d9687,001-273-425-7375x53449,766-267-0808,1997,Data Engineering,India,Norwegian,111b2b06,a25f25a6,2023-12-10,2025-04-22,2,2025,Power BI,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Shawn Chambers,int:Consultant Full-stack Engineer,shawn.chambers@example.org,shawnchambers,ext_85552a67,85552a67,cv_85552a67,001-760-385-8749,001-519-318-1828x1979,1973,Software Engineering,Australia,Swedish,b4fd152f,0b5d4653,2024-11-08,2025-10-30,6,2022,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Shawn Chambers,int:Consultant Full-stack Engineer,shawn.chambers@example.org,shawnchambers,ext_85552a67,85552a67,cv_85552a67,001-760-385-8749,001-519-318-1828x1979,1973,Software Engineering,Australia,Swedish,c11a98c9,c67a5495,2024-06-27,2023-12-04,5,2025,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Shawn Chambers,int:Consultant Full-stack Engineer,shawn.chambers@example.org,shawnchambers,ext_85552a67,85552a67,cv_85552a67,001-760-385-8749,001-519-318-1828x1979,1973,Software Engineering,Australia,Swedish,1c58949d,b2f49229,2024-04-06,2024-08-19,12,2023,Databricks Lakehouse,Internal,Intensive 3-day workshop.,True,int:Yes,
AWS Solutions Architect,int:Emily Richards,int:Senior Kubernetes Engineer,emily.richards@mail.test,emilyrichards,ext_ab6f992b,ab6f992b,cv_ab6f992b,001-264-877-2512x95786,001-840-496-0035,1979,Cloud Engineering,India,Danish,2f03c7b1,8e7d49df,2024-04-02,2025-01-21,1,2023,AWS Solutions Architect,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Emily Richards,int:Senior Kubernetes Engineer,emily.richards@mail.test,emilyrichards,ext_ab6f992b,ab6f992b,cv_ab6f992b,001-264-877-2512x95786,001-840-496-0035,1979,Cloud Engineering,India,Danish,97b751c4,7d56c094,2024-06-13,2024-04-02,8,2021,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Emily Richards,int:Senior Kubernetes Engineer,emily.richards@mail.test,emilyrichards,ext_ab6f992b,ab6f992b,cv_ab6f992b,001-264-877-2512x95786,001-840-496-0035,1979,Cloud Engineering,India,Danish,3f87635f,47318944,2025-02-05,2024-02-10,3,2023,SQL Advanced,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Lynn Bentley,int:Consultant ML Engineer,lynn.bentley@example.org,lynnbentley,ext_e1d06426,e1d06426,cv_e1d06426,439-558-7395x923,521-508-9028x5155,1999,AI/ML,Spain,Danish,ff62517a,50aa789d,2025-01-29,2025-03-16,3,2019,SQL Advanced,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Lynn Bentley,int:Consultant ML Engineer,lynn.bentley@example.org,lynnbentley,ext_e1d06426,e1d06426,cv_e1d06426,439-558-7395x923,521-508-9028x5155,1999,AI/ML,Spain,Danish,ff017075,962e828e,2025-10-23,2025-04-29,10,2022,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Daniel Hall,int:Associate Solution Architect,daniel.hall@example.org,danielhall,ext_ab961970,ab961970,cv_ab961970,442.964.3350,860-573-6077,1997,Architecture,India,Danish,9e11b299,35ba4053,2024-06-17,2024-07-06,2,2024,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Daniel Hall,int:Associate Solution Architect,daniel.hall@example.org,danielhall,ext_ab961970,ab961970,cv_ab961970,442.964.3350,860-573-6077,1997,Architecture,India,Danish,a2916e6d,2d43aeb8,2024-01-01,2024-05-14,1,2021,Power BI,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Daniel Hall,int:Associate Solution Architect,daniel.hall@example.org,danielhall,ext_ab961970,ab961970,cv_ab961970,442.964.3350,860-573-6077,1997,Architecture,India,Danish,23377b32,e3c1ebc8,2024-12-24,2024-01-07,6,2019,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Daniel Hall,int:Associate Solution Architect,daniel.hall@example.org,danielhall,ext_ab961970,ab961970,cv_ab961970,442.964.3350,860-573-6077,1997,Architecture,India,Danish,442e56f3,316c0bd6,2024-05-18,2025-08-27,12,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,
Power BI,int:Daniel Hall,int:Associate Solution Architect,daniel.hall@example.org,danielhall,ext_ab961970,ab961970,cv_ab961970,442.964.3350,860-573-6077,1997,Architecture,India,Danish,26916781,56020714,2025-09-27,2025-01-05,5,2020,Power BI,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Daniel Hall,int:Associate Solution Architect,daniel.hall@example.org,danielhall,ext_ab961970,ab961970,cv_ab961970,442.964.3350,860-573-6077,1997,Architecture,India,Danish,20e537b8,937195af,2024-04-11,2023-12-10,11,2022,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Angel Henson,int:Principal Frontend Engineer,angel.henson@mail.test,angelhenson,ext_44e90aa7,44e90aa7,cv_44e90aa7,369.411.2898,001-631-379-5563x31857,1997,Software Engineering,Ireland,Norwegian,8b878122,b24f8cad,2023-11-26,2024-01-26,10,2021,AWS Solutions Architect,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Madison Blankenship,int:Senior Azure Engineer,madison.blankenship@mail.test,madisonblankenship,ext_c33f5d5c,c33f5d5c,cv_c33f5d5c,8504702608,(910)953-1611,1983,Cloud Engineering,USA,Norwegian,1717234c,8fa916b2,2024-03-31,2024-12-02,3,2020,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Madison Blankenship,int:Senior Azure Engineer,madison.blankenship@mail.test,madisonblankenship,ext_c33f5d5c,c33f5d5c,cv_c33f5d5c,8504702608,(910)953-1611,1983,Cloud Engineering,USA,Norwegian,62637505,76c71af0,2024-10-15,2025-09-18,2,2025,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Madison Blankenship,int:Senior Azure Engineer,madison.blankenship@mail.test,madisonblankenship,ext_c33f5d5c,c33f5d5c,cv_c33f5d5c,8504702608,(910)953-1611,1983,Cloud Engineering,USA,Norwegian,f8bef706,e521639a,2024-05-01,2024-03-03,4,2024,SQL Advanced,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Madison Blankenship,int:Senior Azure Engineer,madison.blankenship@mail.test,madisonblankenship,ext_c33f5d5c,c33f5d5c,cv_c33f5d5c,8504702608,(910)953-1611,1983,Cloud Engineering,USA,Norwegian,bcec9e98,6c4f5635,2024-07-02,2024-08-19,4,2022,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Madison Blankenship,int:Senior Azure Engineer,madison.blankenship@mail.test,madisonblankenship,ext_c33f5d5c,c33f5d5c,cv_c33f5d5c,8504702608,(910)953-1611,1983,Cloud Engineering,USA,Norwegian,2ad5cb59,4316f3c3,2023-12-22,2025-01-17,4,2022,SQL Advanced,AWS,,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Madison Blankenship,int:Senior Azure Engineer,madison.blankenship@mail.test,madisonblankenship,ext_c33f5d5c,c33f5d5c,cv_c33f5d5c,8504702608,(910)953-1611,1983,Cloud Engineering,USA,Norwegian,c768ebea,4001cabb,2024-04-07,2025-02-26,5,2021,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Kevin Ortiz,int:Consultant Azure Engineer,kevin.ortiz@example.com,kevinortiz,ext_ea15e208,ea15e208,cv_ea15e208,(387)929-0477x42585,393.523.8223x1164,1970,Cloud Engineering,United Kingdom,Swedish,96912cc4,be118be7,2025-09-20,2024-11-27,8,2020,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Kevin Ortiz,int:Consultant Azure Engineer,kevin.ortiz@example.com,kevinortiz,ext_ea15e208,ea15e208,cv_ea15e208,(387)929-0477x42585,393.523.8223x1164,1970,Cloud Engineering,United Kingdom,Swedish,fe304c40,13321c58,2024-07-30,2024-11-02,11,2018,SQL Advanced,Databricks,,False,int:No,certificate.pdf
AWS Solutions Architect,int:Kevin Ortiz,int:Consultant Azure Engineer,kevin.ortiz@example.com,kevinortiz,ext_ea15e208,ea15e208,cv_ea15e208,(387)929-0477x42585,393.523.8223x1164,1970,Cloud Engineering,United Kingdom,Swedish,8b23e99c,d6745b3c,2024-09-04,2024-04-20,4,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Kevin Ortiz,int:Consultant Azure Engineer,kevin.ortiz@example.com,kevinortiz,ext_ea15e208,ea15e208,cv_ea15e208,(387)929-0477x42585,393.523.8223x1164,1970,Cloud Engineering,United Kingdom,Swedish,95e85832,9fa057ac,2023-12-17,2024-08-22,10,2019,Azure Fundamentals,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Donald Shah,int:Associate Data Engineer,donald.shah@example.org,donaldshah,ext_c44e5d1d,c44e5d1d,cv_c44e5d1d,642.445.7988,465-829-0603x20203,1993,Data Engineering,United Kingdom,Norwegian,5d3b6326,98cdaa61,2024-08-31,2024-03-17,2,2021,Databricks Lakehouse,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Donald Shah,int:Associate Data Engineer,donald.shah@example.org,donaldshah,ext_c44e5d1d,c44e5d1d,cv_c44e5d1d,642.445.7988,465-829-0603x20203,1993,Data Engineering,United Kingdom,Norwegian,c907c4e8,ab4fabfb,2024-08-11,2025-11-01,10,2025,Power BI,Udemy,,False,int:No,
Databricks Lakehouse,int:Donald Shah,int:Associate Data Engineer,donald.shah@example.org,donaldshah,ext_c44e5d1d,c44e5d1d,cv_c44e5d1d,642.445.7988,465-829-0603x20203,1993,Data Engineering,United Kingdom,Norwegian,61173c2a,9c775ab6,2025-05-19,2024-06-19,4,2021,Databricks Lakehouse,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Donald Shah,int:Associate Data Engineer,donald.shah@example.org,donaldshah,ext_c44e5d1d,c44e5d1d,cv_c44e5d1d,642.445.7988,465-829-0603x20203,1993,Data Engineering,United Kingdom,Norwegian,105795d1,809475ed,2025-07-22,2025-09-01,5,2019,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Donald Shah,int:Associate Data Engineer,donald.shah@example.org,donaldshah,ext_c44e5d1d,c44e5d1d,cv_c44e5d1d,642.445.7988,465-829-0603x20203,1993,Data Engineering,United Kingdom,Norwegian,d3abde71,71055ab8,2025-07-20,2025-06-11,1,2019,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Donald Shah,int:Associate Data Engineer,donald.shah@example.org,donaldshah,ext_c44e5d1d,c44e5d1d,cv_c44e5d1d,642.445.7988,465-829-0603x20203,1993,Data Engineering,United Kingdom,Norwegian,484e7c8f,b399bbce,2025-10-15,2025-07-31,11,2022,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Kevin Vasquez,int:Lead Data Architect,kevin.vasquez@example.com,kevinvasquez,ext_a1b449eb,a1b449eb,cv_a1b449eb,909-377-5396x73794,001-648-355-2457x8715,1987,Architecture,Ireland,British,5a006c29,f26e41ed,2024-03-30,2025-09-22,10,2024,SQL Advanced,Internal,,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Kevin Vasquez,int:Lead Data Architect,kevin.vasquez@example.com,kevinvasquez,ext_a1b449eb,a1b449eb,cv_a1b449eb,909-377-5396x73794,001-648-355-2457x8715,1987,Architecture,Ireland,British,369ac928,e72f7b43,2024-08-17,2025-08-25,3,2025,Databricks Lakehouse,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Colton Clay,int:Consultant Analytics Engineer,colton.clay@mail.test,coltonclay,ext_ddecfcdb,ddecfcdb,cv_ddecfcdb,(460)782-1371x184,576-781-8268x3230,1989,Data Engineering,Slovenia,British,b322add9,c829f556,2024-09-28,2025-09-24,7,2020,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Colton Clay,int:Consultant Analytics Engineer,colton.clay@mail.test,coltonclay,ext_ddecfcdb,ddecfcdb,cv_ddecfcdb,(460)782-1371x184,576-781-8268x3230,1989,Data Engineering,Slovenia,British,a74bfd46,936ef6a5,2024-01-26,2024-10-02,8,2023,Databricks Lakehouse,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Colton Clay,int:Consultant Analytics Engineer,colton.clay@mail.test,coltonclay,ext_ddecfcdb,ddecfcdb,cv_ddecfcdb,(460)782-1371x184,576-781-8268x3230,1989,Data Engineering,Slovenia,British,93a40b24,f60f57a1,2025-01-07,2025-07-19,9,2018,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Sonya Barnes,int:Senior Azure Engineer,sonya.barnes@mail.test,sonyabarnes,ext_4b20a5a9,4b20a5a9,cv_4b20a5a9,442.661.9237,001-950-418-4819x73741,1989,Cloud Engineering,Ireland,Polish,827cb45c,a76b453f,2024-10-11,2025-10-08,8,2024,SQL Advanced,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Julia Moore,int:Senior Delivery Manager,julia.moore@mail.test,juliamoore,ext_d62f4270,d62f4270,cv_d62f4270,454-906-4176,001-343-681-1995x37660,1971,Delivery Management,United Kingdom,Swedish,eb6ba010,519270d1,2025-08-27,2025-11-11,5,2025,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Julia Moore,int:Senior Delivery Manager,julia.moore@mail.test,juliamoore,ext_d62f4270,d62f4270,cv_d62f4270,454-906-4176,001-343-681-1995x37660,1971,Delivery Management,United Kingdom,Swedish,f188b755,9c39abc8,2024-08-16,2025-06-18,4,2024,Azure Fundamentals,Databricks,,True,int:Yes,certificate.pdf
SQL Advanced,int:Julia Moore,int:Senior Delivery Manager,julia.moore@mail.test,juliamoore,ext_d62f4270,d62f4270,cv_d62f4270,454-906-4176,001-343-681-1995x37660,1971,Delivery Management,United Kingdom,Swedish,c564a113,394bee36,2024-11-19,2024-01-09,10,2025,SQL Advanced,Udemy,,True,int:Yes,certificate.pdf
Power BI,int:Julia Moore,int:Senior Delivery Manager,julia.moore@mail.test,juliamoore,ext_d62f4270,d62f4270,cv_d62f4270,454-906-4176,001-343-681-1995x37660,1971,Delivery Management,United Kingdom,Swedish,3291b1a7,2f4cec43,2024-10-29,2025-04-26,9,2019,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Julia Moore,int:Senior Delivery Manager,julia.moore@mail.test,juliamoore,ext_d62f4270,d62f4270,cv_d62f4270,454-906-4176,001-343-681-1995x37660,1971,Delivery Management,United Kingdom,Swedish,8373ea7b,9180f6ba,2024-12-14,2024-01-25,8,2020,AWS Solutions Architect,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Julia Moore,int:Senior Delivery Manager,julia.moore@mail.test,juliamoore,ext_d62f4270,d62f4270,cv_d62f4270,454-906-4176,001-343-681-1995x37660,1971,Delivery Management,United Kingdom,Swedish,cd842623,552ea1d7,2025-03-14,2024-10-17,6,2022,SQL Advanced,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Robert Garcia,int:Consultant Analytics Engineer,robert.garcia@example.com,robertgarcia,ext_51825bbf,51825bbf,cv_51825bbf,001-944-585-6451x0173,001-864-217-8996,1983,Data Engineering,Australia,Norwegian,bcbf9c7b,2f736b85,2025-01-24,2025-05-02,9,2020,Power BI,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Robert Garcia,int:Consultant Analytics Engineer,robert.garcia@example.com,robertgarcia,ext_51825bbf,51825bbf,cv_51825bbf,001-944-585-6451x0173,001-864-217-8996,1983,Data Engineering,Australia,Norwegian,b76864dc,5a297e57,2024-10-19,2025-05-27,3,2021,Azure Fundamentals,AWS,,True,int:Yes,certificate.pdf
Power BI,int:Robert Garcia,int:Consultant Analytics Engineer,robert.garcia@example.com,robertgarcia,ext_51825bbf,51825bbf,cv_51825bbf,001-944-585-6451x0173,001-864-217-8996,1983,Data Engineering,Australia,Norwegian,02858719,6cc92dd8,2024-05-20,2024-01-09,3,2022,Power BI,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Robert Garcia,int:Consultant Analytics Engineer,robert.garcia@example.com,robertgarcia,ext_51825bbf,51825bbf,cv_51825bbf,001-944-585-6451x0173,001-864-217-8996,1983,Data Engineering,Australia,Norwegian,b8e971a7,68680243,2024-05-29,2024-05-18,8,2018,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Robert Garcia,int:Consultant Analytics Engineer,robert.garcia@example.com,robertgarcia,ext_51825bbf,51825bbf,cv_51825bbf,001-944-585-6451x0173,001-864-217-8996,1983,Data Engineering,Australia,Norwegian,f9047293,de9ecf1e,2025-10-04,2024-11-29,10,2020,Power BI,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Robert Garcia,int:Consultant Analytics Engineer,robert.garcia@example.com,robertgarcia,ext_51825bbf,51825bbf,cv_51825bbf,001-944-585-6451x0173,001-864-217-8996,1983,Data Engineering,Australia,Norwegian,f3bcebfb,3b24bf48,2025-01-31,2025-03-25,2,2024,SQL Advanced,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Tracy Russell,int:Principal Data Engineer,tracy.russell@example.com,tracyrussell,ext_52d6f5da,52d6f5da,cv_52d6f5da,+1-819-219-1135x996,(277)798-0660x392,1996,Data Engineering,Ireland,Swedish,e1eac507,015f61f0,2023-12-18,2025-08-31,5,2019,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Tracy Russell,int:Principal Data Engineer,tracy.russell@example.com,tracyrussell,ext_52d6f5da,52d6f5da,cv_52d6f5da,+1-819-219-1135x996,(277)798-0660x392,1996,Data Engineering,Ireland,Swedish,a306ecd7,d079abe0,2024-11-19,2024-05-14,2,2020,Power BI,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Tracy Russell,int:Principal Data Engineer,tracy.russell@example.com,tracyrussell,ext_52d6f5da,52d6f5da,cv_52d6f5da,+1-819-219-1135x996,(277)798-0660x392,1996,Data Engineering,Ireland,Swedish,fa81ab12,8617dac7,2024-01-25,2024-09-25,5,2021,Databricks Lakehouse,AWS,,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Tracy Russell,int:Principal Data Engineer,tracy.russell@example.com,tracyrussell,ext_52d6f5da,52d6f5da,cv_52d6f5da,+1-819-219-1135x996,(277)798-0660x392,1996,Data Engineering,Ireland,Swedish,38eb9add,a2f41c57,2025-04-09,2024-10-31,10,2019,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Stephanie Johnson,int:Senior .NET Engineer,stephanie.johnson@mail.test,stephaniejohnson,ext_7dbff3c0,7dbff3c0,cv_7dbff3c0,546-607-4555,405.974.2388x565,1992,Software Engineering,United Kingdom,Norwegian,4867402f,818966c0,2025-08-29,2024-12-28,2,2022,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,False,int:Yes,
