Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Associate Oracle Engineer,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_dbcf95f0,dbcf95f0,cv_dbcf95f0,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,fd2229da,75106216,2025-01-06,2025-09-14,2016,2017,True,Associate Oracle Engineer,Progression based on delivery impact.
Consultant Oracle Engineer,int:Casey Welch,int:Consultant Oracle Engineer,casey.welch@example.org,caseywelch,ext_dbcf95f0,dbcf95f0,cv_dbcf95f0,+1-903-629-6334x7272,(531)483-0617,1971,Cloud Engineering,Ireland,British,7b871137,63984525,2025-04-09,2024-01-02,2017,2018,True,Consultant Oracle Engineer,Progression based on delivery impact.
Consultant Oracle Engineer,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_f1ba0044,f1ba0044,cv_f1ba0044,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,d5261616,869bfddd,2024-09-16,2023-11-27,2018,2019,True,Consultant Oracle Engineer,Progression based on delivery impact.
Senior Oracle Engineer,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_f1ba0044,f1ba0044,cv_f1ba0044,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,04e508cc,808f634d,2024-07-26,2025-03-25,2019,2020,True,Senior Oracle Engineer,Progression based on delivery impact.
Principal Oracle Engineer,int:Samantha Bright,int:Principal Oracle Engineer,samantha.bright@mail.test,samanthabright,ext_f1ba0044,f1ba0044,cv_f1ba0044,4646969357,647.376.9587,2002,Cloud Engineering,United Kingdom,Polish,621ad52a,37d800ed,2024-05-04,2025-06-27,2020,2021,True,Principal Oracle Engineer,Progression based on delivery impact.
Consultant DevOps Engineer,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_0e1838a3,0e1838a3,cv_0e1838a3,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,bc9ca705,4b2cd40b,2024-08-17,2024-02-22,2017,2018,False,Consultant DevOps Engineer,Progression based on delivery impact.
Senior DevOps Engineer,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_0e1838a3,0e1838a3,cv_0e1838a3,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,5e245fb9,1b457338,2023-12-15,2024-09-03,2018,2019,True,Senior DevOps Engineer,Progression based on delivery impact.
Principal DevOps Engineer,int:Julie Hamilton,int:Principal DevOps Engineer,julie.hamilton@example.com,juliehamilton,ext_0e1838a3,0e1838a3,cv_0e1838a3,414.967.5361,515-862-7796x30448,1974,Cloud Engineering,United Kingdom,Polish,8d63c313,0ecd962d,2024-08-26,2025-04-16,2019,2020,True,Principal DevOps Engineer,Progression based on delivery impact.
Associate MLOps Engineer,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_03ca2b96,03ca2b96,cv_03ca2b96,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,95b8318d,cda143fb,2024-08-28,2024-12-22,2017,2018,True,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_03ca2b96,03ca2b96,cv_03ca2b96,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,65e3c9b6,96f98d6b,2024-04-17,2024-05-10,2018,2019,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Corey Schultz,int:Senior MLOps Engineer,corey.schultz@example.com,coreyschultz,ext_03ca2b96,03ca2b96,cv_03ca2b96,8856456676,5474350476,2001,Data Engineering,United Kingdom,Polish,5abf021b,c808895d,2025-05-30,2023-11-18,2019,2020,True,Senior MLOps Engineer,Progression based on delivery impact.
Associate Azure Engineer,int:Monique Wallace,int:Associate Azure Engineer,monique.wallace@example.org,moniquewallace,ext_f006cdb9,f006cdb9,cv_f006cdb9,+1-231-299-5298,(815)558-1083x5832,1981,Cloud Engineering,Australia,Norwegian,383026e8,fbe520d2,2024-08-04,2025-01-16,2016,2017,True,Associate Azure Engineer,
Associate Data Architect,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9729c355,9729c355,cv_9729c355,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,1b86d2b6,f6931711,2023-12-02,2025-05-27,2016,2017,True,Associate Data Architect,Progression based on delivery impact.
Consultant Data Architect,int:Heather Berger,int:Consultant Data Architect,heather.berger@example.com,heatherberger,ext_9729c355,9729c355,cv_9729c355,825-956-3830x0081,3248403304,1991,Architecture,Ireland,Danish,aa745de4,4061c8a5,2025-05-12,2024-11-09,2017,2018,False,Consultant Data Architect,Progression based on delivery impact.
Associate Delivery Manager,int:Brandon Flynn,int:Senior Delivery Manager,brandon.flynn@example.com,brandonflynn,ext_8f4e2def,8f4e2def,cv_8f4e2def,+1-462-341-1186x0089,001-596-339-4568x0447,1999,Delivery Management,Ireland,Swedish,004d7ffd,c236239f,2025-06-26,2025-10-27,2019,2020,False,Associate Delivery Manager,Progression based on delivery impact.
Consultant Delivery Manager,int:Brandon Flynn,int:Senior Delivery Manager,brandon.flynn@example.com,brandonflynn,ext_8f4e2def,8f4e2def,cv_8f4e2def,+1-462-341-1186x0089,001-596-339-4568x0447,1999,Delivery Management,Ireland,Swedish,7bf49fe9,ee80d89e,2025-05-25,2025-01-22,2020,2021,False,Consultant Delivery Manager,Progression based on delivery impact.
Senior Delivery Manager,int:Brandon Flynn,int:Senior Delivery Manager,brandon.flynn@example.com,brandonflynn,ext_8f4e2def,8f4e2def,cv_8f4e2def,+1-462-341-1186x0089,001-596-339-4568x0447,1999,Delivery Management,Ireland,Swedish,1b11f922,9adca07a,2024-05-01,2025-07-08,2021,2022,False,Senior Delivery Manager,Progression based on delivery impact.
Associate Full-stack Engineer,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_4ad5ca1e,4ad5ca1e,cv_4ad5ca1e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,496c54e0,6240b16c,2024-09-08,2025-07-11,2020,2021,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_4ad5ca1e,4ad5ca1e,cv_4ad5ca1e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,da48b68a,1a773539,2025-01-07,2025-09-21,2021,2022,True,Consultant Full-stack Engineer,Progression based on delivery impact.
Associate Databricks Engineer,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_c562d562,c562d562,cv_c562d562,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,982f8110,442f751e,2024-05-03,2024-02-01,2021,2022,True,Associate Databricks Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_c562d562,c562d562,cv_c562d562,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,85b8bcf0,61557bca,2025-09-03,2024-01-04,2022,2023,False,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_c562d562,c562d562,cv_c562d562,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,42b5fcbb,8ddcd606,2024-12-10,2024-11-06,2023,2024,False,Senior Databricks Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_3918d12b,3918d12b,cv_3918d12b,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,9c48961d,5bff2cfe,2025-02-24,2024-07-04,2020,2021,False,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_3918d12b,3918d12b,cv_3918d12b,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,1b2f8ab0,d9a11569,2025-01-28,2025-07-27,2021,2022,False,Consultant Analytics Engineer,Progression based on delivery impact.
Associate Data Scientist,int:George Miller,int:Consultant Data Scientist,george.miller@example.org,georgemiller,ext_22fef20c,22fef20c,cv_22fef20c,812.837.1067x28728,7414644859,1983,AI/ML,United Kingdom,Danish,3bd03248,ab5c9645,2025-08-02,2025-09-04,2019,2020,True,Associate Data Scientist,Progression based on delivery impact.
Consultant Data Scientist,int:George Miller,int:Consultant Data Scientist,george.miller@example.org,georgemiller,ext_22fef20c,22fef20c,cv_22fef20c,812.837.1067x28728,7414644859,1983,AI/ML,United Kingdom,Danish,aa3e8a6e,492314c4,2024-08-28,2025-09-26,2020,2021,False,Consultant Data Scientist,Progression based on delivery impact.
Senior Software Engineering IDC,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_3d4db395,3d4db395,cv_3d4db395,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,8370558f,a888daca,2025-06-10,2024-03-25,2016,2017,True,Senior Software Engineering IDC,Progression based on delivery impact.
Principal Software Engineering IDC,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_3d4db395,3d4db395,cv_3d4db395,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,717c061e,eb007111,2025-11-10,2025-03-23,2017,2018,True,Principal Software Engineering IDC,Progression based on delivery impact.
Lead Software Engineering IDC,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_3d4db395,3d4db395,cv_3d4db395,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,eeb96cca,ccf52813,2024-08-19,2024-04-11,2018,2019,True,Lead Software Engineering IDC,Progression based on delivery impact.
Head of Software Engineering IDC,int:Monica Harvey,int:Head of Software Engineering IDC,monica.harvey@example.org,monicaharvey,ext_3d4db395,3d4db395,cv_3d4db395,(948)939-5894,452.428.7056,1992,Head of Software Engineering IDC,United Kingdom,Norwegian,68ebad30,b587c056,2024-07-14,2025-07-23,2019,2020,False,Head of Software Engineering IDC,
Consultant Databricks Engineer,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_3540cba9,3540cba9,cv_3540cba9,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,d0ec91e1,39223121,2025-06-11,2024-05-27,2021,2022,True,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_3540cba9,3540cba9,cv_3540cba9,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,5c9322f1,777afc1c,2025-03-08,2025-09-08,2022,2023,True,Senior Databricks Engineer,Progression based on delivery impact.
Principal Databricks Engineer,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_3540cba9,3540cba9,cv_3540cba9,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,bc244954,d7b80010,2024-12-07,2025-09-25,2023,2024,True,Principal Databricks Engineer,Progression based on delivery impact.
Associate Python Developer,int:Douglas Murray,int:Associate Python Developer,douglas.murray@example.org,douglasmurray,ext_88aea5f9,88aea5f9,cv_88aea5f9,(696)448-8319x213,991-528-9659x994,1980,Data Engineering,Ireland,Polish,a43d9f20,19748e5e,2024-02-02,2025-05-16,2020,2021,False,Associate Python Developer,Progression based on delivery impact.
Consultant Solution Architect,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_3da67f63,3da67f63,cv_3da67f63,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,e5c5db47,0b6715ce,2025-08-22,2025-07-01,2019,2020,True,Consultant Solution Architect,Progression based on delivery impact.
Senior Solution Architect,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_3da67f63,3da67f63,cv_3da67f63,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,1009b698,d97e105c,2025-01-21,2025-06-11,2020,2021,False,Senior Solution Architect,Progression based on delivery impact.
Principal Solution Architect,int:Jonathan Scott,int:Principal Solution Architect,jonathan.scott@mail.test,jonathanscott,ext_3da67f63,3da67f63,cv_3da67f63,(903)231-9222,810-828-7675x48138,1982,Architecture,USA,Polish,68a57d8d,782d5ec2,2025-06-17,2025-10-18,2021,2022,False,Principal Solution Architect,Progression based on delivery impact.
Associate Data Engineer,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c2d5c338,c2d5c338,cv_c2d5c338,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,90db794d,18ae70bf,2025-04-06,2024-07-05,2017,2018,False,Associate Data Engineer,Progression based on delivery impact.
Consultant Data Engineer,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c2d5c338,c2d5c338,cv_c2d5c338,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,27a49b0f,2700e867,2025-09-20,2025-08-26,2018,2019,True,Consultant Data Engineer,Progression based on delivery impact.
Senior Data Engineer,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c2d5c338,c2d5c338,cv_c2d5c338,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,bd0da315,f0e96032,2024-06-11,2024-11-14,2019,2020,True,Senior Data Engineer,Progression based on delivery impact.
Senior Software Engineering EU,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_8be52c47,8be52c47,cv_8be52c47,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,be41b0a4,cc15c301,2024-06-17,2024-03-18,2019,2020,True,Senior Software Engineering EU,Progression based on delivery impact.
Principal Software Engineering EU,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_8be52c47,8be52c47,cv_8be52c47,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,d3e0e316,412b2aed,2024-09-04,2024-12-03,2020,2021,False,Principal Software Engineering EU,Progression based on delivery impact.
Lead Software Engineering EU,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_8be52c47,8be52c47,cv_8be52c47,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,c065cce3,74a0244d,2024-09-03,2025-02-16,2021,2022,False,Lead Software Engineering EU,Progression based on delivery impact.
Head of Software Engineering EU,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_8be52c47,8be52c47,cv_8be52c47,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,f11db9c5,29511258,2023-11-19,2025-02-15,2022,2023,False,Head of Software Engineering EU,Progression based on delivery impact.
Associate Python Developer,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_19ad3849,19ad3849,cv_19ad3849,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,9167e0e0,6988b289,2023-12-12,2025-08-17,2018,2019,False,Associate Python Developer,Progression based on delivery impact.
Consultant Python Developer,int:Eric Alexander,int:Consultant Python Developer,eric.alexander@example.com,ericalexander,ext_19ad3849,19ad3849,cv_19ad3849,001-479-477-2781x050,(616)510-7051,1985,Data Engineering,United Kingdom,Polish,701e4bb7,49e2cbce,2025-03-08,2024-05-09,2019,2020,False,Consultant Python Developer,Progression based on delivery impact.
Associate MLOps Engineer,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_226aa1fe,226aa1fe,cv_226aa1fe,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,29a77d9f,26efdf1f,2024-07-21,2025-03-21,2019,2020,True,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_226aa1fe,226aa1fe,cv_226aa1fe,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,bbde9b32,84adf3c3,2025-03-28,2025-06-26,2020,2021,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_226aa1fe,226aa1fe,cv_226aa1fe,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,b08c548c,b35b9bed,2025-05-13,2023-12-26,2021,2022,False,Senior MLOps Engineer,Progression based on delivery impact.
Associate Frontend Engineer,int:Danielle Coleman,int:Associate Frontend Engineer,danielle.coleman@example.org,daniellecoleman,ext_18002c39,18002c39,cv_18002c39,385-415-7919x711,001-612-559-0203x5713,1972,Software Engineering,Slovenia,Danish,8cbbfc15,d8b421b3,2025-07-14,2025-02-11,2018,2019,False,Associate Frontend Engineer,Progression based on delivery impact.
Consultant AI Engineer,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_af58544b,af58544b,cv_af58544b,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,76ba3e1a,6f3d8adb,2024-10-12,2024-02-29,2018,2019,True,Consultant AI Engineer,Progression based on delivery impact.
Senior AI Engineer,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_af58544b,af58544b,cv_af58544b,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,1e681dd2,19e59ee5,2025-03-06,2023-12-14,2019,2020,True,Senior AI Engineer,Progression based on delivery impact.
Principal AI Engineer,int:John Bruce,int:Principal AI Engineer,john.bruce@example.org,johnbruce,ext_af58544b,af58544b,cv_af58544b,001-524-606-4242x9563,724.747.4175,1991,AI/ML,Slovenia,Swedish,616a15de,fe825366,2025-07-11,2024-05-01,2020,2021,False,Principal AI Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_c793a661,c793a661,cv_c793a661,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,81de6b07,0acc543d,2025-07-04,2025-09-19,2021,2022,True,Associate Analytics Engineer,Progression based on delivery impact.
