Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Name,Description,Highlighted
MLOps Playbook,int:Kelly Brooks,int:Consultant Full-stack Engineer,kelly.brooks@example.com,kellybrooks,ext_4ad5ca1e,4ad5ca1e,cv_4ad5ca1e,697-564-6136x847,(907)765-8173x9063,1976,Software Engineering,USA,Danish,f78a7bdc,bed7f1f3,2024-06-14,2024-12-18,MLOps Playbook,Conference talk / blog summary.,True
Intro to dbt,int:Dustin Schmidt,int:Senior Databricks Engineer,dustin.schmidt@example.com,dustinschmidt,ext_c562d562,c562d562,cv_c562d562,591.345.2118x2379,(669)878-9307,2002,Data Engineering,USA,Danish,cab1438a,5ec93233,2025-04-20,2025-01-19,Intro to dbt,Conference talk / blog summary.,False
Kubernetes for Data,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_3918d12b,3918d12b,cv_3918d12b,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,82be8bce,8a0a5ec9,2025-10-31,2025-01-29,Kubernetes for Data,Conference talk / blog summary.,False
Data Mesh in Practice,int:Ashlee Sparks,int:Consultant Analytics Engineer,ashlee.sparks@mail.test,ashleesparks,ext_3918d12b,3918d12b,cv_3918d12b,952-705-9960x4387,+1-235-477-8811x6162,1973,Data Engineering,Slovenia,Swedish,f431223d,01ca20a0,2025-07-22,2025-01-08,Data Mesh in Practice,Conference talk / blog summary.,True
Optimising PySpark,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_3540cba9,3540cba9,cv_3540cba9,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,948bbe84,62a21651,2025-04-13,2025-10-12,Optimising PySpark,Conference talk / blog summary.,True
AWS Well-Architected,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_3540cba9,3540cba9,cv_3540cba9,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,3b7f2d3c,8538e526,2023-11-20,2025-01-12,AWS Well-Architected,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:John Durham,int:Principal Databricks Engineer,john.durham@example.com,johndurham,ext_3540cba9,3540cba9,cv_3540cba9,910.443.3187x5109,858-635-0344,1978,Data Engineering,United Kingdom,Norwegian,df19b0d0,50994f1f,2023-12-09,2024-03-07,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Optimising PySpark,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c2d5c338,c2d5c338,cv_c2d5c338,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,f623a304,9bde650e,2024-02-08,2024-07-20,Optimising PySpark,Conference talk / blog summary.,True
Optimising PySpark,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c2d5c338,c2d5c338,cv_c2d5c338,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,eacb5bb9,02cdacb5,2025-05-23,2025-07-02,Optimising PySpark,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Albert Ballard,int:Senior Data Engineer,albert.ballard@mail.test,albertballard,ext_c2d5c338,c2d5c338,cv_c2d5c338,001-867-954-8581x93242,541.886.5205x7563,2002,Data Engineering,India,Norwegian,66da60b0,d30f6cda,2025-02-04,2025-10-22,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Azure Fabric Basics,int:Rachel Byrd,int:Head of Software Engineering EU,rachel.byrd@example.com,rachelbyrd,ext_8be52c47,8be52c47,cv_8be52c47,(320)737-5830x945,280-294-0476x044,1984,Head of Software Engineering EU,United Kingdom,Danish,c42732ac,630e902c,2024-12-10,2025-08-26,Azure Fabric Basics,Conference talk / blog summary.,True
Kubernetes for Data,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_226aa1fe,226aa1fe,cv_226aa1fe,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,20d323c2,60639e69,2024-07-25,2024-09-16,Kubernetes for Data,Conference talk / blog summary.,False
MLOps Playbook,int:Michael Matthews,int:Senior MLOps Engineer,michael.matthews@example.com,michaelmatthews,ext_226aa1fe,226aa1fe,cv_226aa1fe,+1-390-555-2958x0660,001-282-641-2704x93862,1969,Data Engineering,Ireland,Norwegian,91d7323b,866b6ec2,2024-07-28,2025-04-25,MLOps Playbook,Conference talk / blog summary.,False
Azure Fabric Basics,int:Danielle Coleman,int:Associate Frontend Engineer,danielle.coleman@example.org,daniellecoleman,ext_18002c39,18002c39,cv_18002c39,385-415-7919x711,001-612-559-0203x5713,1972,Software Engineering,Slovenia,Danish,da281186,f3c19625,2023-12-21,2025-07-21,Azure Fabric Basics,Conference talk / blog summary.,True
MLOps Playbook,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_c793a661,c793a661,cv_c793a661,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,897b6444,22526a86,2024-01-11,2024-09-13,MLOps Playbook,Conference talk / blog summary.,False
Streaming 101,int:James Cruz,int:Consultant Analytics Engineer,james.cruz@example.org,jamescruz,ext_c793a661,c793a661,cv_c793a661,001-587-720-9628x93654,001-388-441-8343x740,1982,Data Engineering,Spain,Swedish,4203f5d9,8b50ceef,2024-02-02,2024-07-03,Streaming 101,Conference talk / blog summary.,False
Kubernetes for Data,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_e831d2ca,e831d2ca,cv_e831d2ca,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,d35cf834,c3bb8de7,2025-05-03,2024-03-01,Kubernetes for Data,Conference talk / blog summary.,False
Modern .NET APIs,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_e831d2ca,e831d2ca,cv_e831d2ca,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,c58e5464,6a342e75,2023-11-27,2025-02-05,Modern .NET APIs,Conference talk / blog summary.,False
Intro to dbt,int:Ashley Andrews,int:Consultant DevOps Engineer,ashley.andrews@mail.test,ashleyandrews,ext_e831d2ca,e831d2ca,cv_e831d2ca,001-367-834-5957x6403,(449)469-0282x49839,1969,Cloud Engineering,India,Swedish,5f96fb14,eb517efd,2025-09-05,2025-07-10,Intro to dbt,Conference talk / blog summary.,True
MLOps Playbook,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_a59236e4,a59236e4,cv_a59236e4,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,ad3c954d,b9eee86a,2025-11-02,2024-02-29,MLOps Playbook,Conference talk / blog summary.,False
Optimising PySpark,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_a59236e4,a59236e4,cv_a59236e4,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,bbb708ff,566b2e24,2025-11-09,2025-05-02,Optimising PySpark,Conference talk / blog summary.,True
Intro to dbt,int:Victoria Phillips,int:Senior Project Manager,victoria.phillips@example.org,victoriaphillips,ext_a59236e4,a59236e4,cv_a59236e4,+1-450-614-2576x27023,412-733-6132x8507,1994,Delivery Management,United Kingdom,Swedish,39241852,f01db8bb,2024-07-20,2025-09-12,Intro to dbt,Conference talk / blog summary.,False
Intro to dbt,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_3a35b633,3a35b633,cv_3a35b633,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,949ed274,6e4af352,2024-02-23,2025-01-26,Intro to dbt,Conference talk / blog summary.,True
Data Mesh in Practice,int:Tiffany Barrett,int:Principal Data Architect,tiffany.barrett@example.com,tiffanybarrett,ext_3a35b633,3a35b633,cv_3a35b633,378-863-7673,(352)765-4696,1973,Architecture,Ireland,Swedish,2161862c,9d2cea7c,2024-08-21,2025-03-17,Data Mesh in Practice,Conference talk / blog summary.,True
Optimising PySpark,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_e5192ac0,e5192ac0,cv_e5192ac0,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,5b937349,2343fce7,2025-09-02,2025-08-12,Optimising PySpark,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_e5192ac0,e5192ac0,cv_e5192ac0,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,1f2b0994,ba6f4b69,2023-12-15,2024-12-07,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Optimising PySpark,int:Joshua Knight,int:Principal Enterprise Architect,joshua.knight@example.org,joshuaknight,ext_e5192ac0,e5192ac0,cv_e5192ac0,890.339.2355x5809,+1-832-473-0346x1562,1969,Architecture,Spain,British,67692f51,1ae22f9b,2025-10-16,2024-06-13,Optimising PySpark,Conference talk / blog summary.,True
Data Mesh in Practice,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_fd2733bd,fd2733bd,cv_fd2733bd,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,fe4e900f,c161a00b,2025-11-17,2023-12-23,Data Mesh in Practice,Conference talk / blog summary.,True
Data Mesh in Practice,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_fd2733bd,fd2733bd,cv_fd2733bd,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,0185b5ad,c6cd6d56,2025-05-14,2024-10-02,Data Mesh in Practice,Conference talk / blog summary.,False
Intro to dbt,int:Tyler Strong,int:Principal MLOps Engineer,tyler.strong@example.com,tylerstrong,ext_fd2733bd,fd2733bd,cv_fd2733bd,7746017750,(254)308-4245x60754,1968,Data Engineering,USA,Danish,6c22e04f,6aa4934f,2025-02-25,2025-03-15,Intro to dbt,Conference talk / blog summary.,True
AWS Well-Architected,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_e4ebae31,e4ebae31,cv_e4ebae31,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,144e38bf,351ae7c4,2024-10-23,2024-06-05,AWS Well-Architected,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Dana Oliver,int:Consultant Python Developer,dana.oliver@example.org,danaoliver,ext_e4ebae31,e4ebae31,cv_e4ebae31,+1-662-944-0630x624,+1-951-833-0531x949,1971,Data Engineering,Ireland,British,997fa763,555eeaef,2024-03-08,2025-10-17,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Kubernetes for Data,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_6356767c,6356767c,cv_6356767c,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,3338cb21,64f4fa10,2025-11-04,2024-09-04,Kubernetes for Data,Conference talk / blog summary.,False
Kubernetes for Data,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_6356767c,6356767c,cv_6356767c,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,3c1799fe,1646005d,2024-08-05,2024-07-25,Kubernetes for Data,Conference talk / blog summary.,False
Streaming 101,int:Donna Massey,int:Consultant Python Developer,donna.massey@example.com,donnamassey,ext_6356767c,6356767c,cv_6356767c,485.444.5770,+1-459-866-0487x368,1982,Data Engineering,United Kingdom,Danish,1767d70c,dd49e2af,2024-05-03,2025-05-27,Streaming 101,Conference talk / blog summary.,False
Azure Fabric Basics,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_e0c71e4d,e0c71e4d,cv_e0c71e4d,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,d39b7d71,b34ac987,2023-12-09,2024-01-01,Azure Fabric Basics,,False
Optimising PySpark,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_e0c71e4d,e0c71e4d,cv_e0c71e4d,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,a3a330c0,cb9ecba1,2025-03-01,2024-02-05,Optimising PySpark,Conference talk / blog summary.,False
Azure Fabric Basics,int:Courtney Berger,int:Senior Python Developer,courtney.berger@example.com,courtneyberger,ext_e0c71e4d,e0c71e4d,cv_e0c71e4d,+1-811-763-3194x226,001-836-994-5515x88863,1969,Data Engineering,United Kingdom,Polish,f399e0df,fa9ceeb6,2024-05-21,2024-11-20,Azure Fabric Basics,Conference talk / blog summary.,True
Kubernetes for Data,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8a6ab9c9,8a6ab9c9,cv_8a6ab9c9,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,cea7f0f1,b14d6c0c,2025-05-09,2024-12-22,Kubernetes for Data,,False
Optimising PySpark,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8a6ab9c9,8a6ab9c9,cv_8a6ab9c9,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,dc5d3ea5,4fd0bb6d,2025-07-07,2023-12-25,Optimising PySpark,,False
Modern .NET APIs,int:Debbie Parker,int:Senior Data Platform Engineer,debbie.parker@example.com,debbieparker,ext_8a6ab9c9,8a6ab9c9,cv_8a6ab9c9,001-874-872-2640x85721,(263)709-3299x81996,1989,Data Engineering,United Kingdom,Swedish,f70711a3,e8ce095f,2025-03-20,2024-01-15,Modern .NET APIs,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_4b7ea553,4b7ea553,cv_4b7ea553,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,e915a9e4,bd6ae158,2023-12-07,2024-11-20,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Kubernetes for Data,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_4b7ea553,4b7ea553,cv_4b7ea553,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,3c0c224a,dc435135,2024-03-17,2024-08-07,Kubernetes for Data,Conference talk / blog summary.,True
Optimising PySpark,int:Scott Riley,int:Senior AWS Engineer,scott.riley@mail.test,scottriley,ext_4b7ea553,4b7ea553,cv_4b7ea553,+1-532-497-1509x688,953.927.3524x103,1981,Cloud Engineering,Spain,Norwegian,797b37f8,285ea7b7,2025-02-25,2024-11-16,Optimising PySpark,Conference talk / blog summary.,False
Modern .NET APIs,int:Jessica Davis,int:Principal Azure Engineer,jessica.davis@example.com,jessicadavis,ext_97c27b56,97c27b56,cv_97c27b56,797.432.7819,371.800.6876,1991,Cloud Engineering,United Kingdom,Norwegian,dcf6bbeb,6a940691,2025-09-12,2025-06-06,Modern .NET APIs,Conference talk / blog summary.,False
Kubernetes for Data,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_1505d5fd,1505d5fd,cv_1505d5fd,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,308045b1,fe147465,2025-10-23,2025-11-10,Kubernetes for Data,Conference talk / blog summary.,True
AWS Well-Architected,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_1505d5fd,1505d5fd,cv_1505d5fd,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,1b2ac5be,3ef4417d,2025-10-06,2025-08-27,AWS Well-Architected,Conference talk / blog summary.,True
Modern .NET APIs,int:Kenneth Burgess,int:Principal Azure Engineer,kenneth.burgess@mail.test,kennethburgess,ext_1505d5fd,1505d5fd,cv_1505d5fd,781-898-0770x460,001-887-761-1249x125,1981,Cloud Engineering,Spain,Polish,7d30ab58,0681ddc1,2024-12-05,2025-04-30,Modern .NET APIs,Conference talk / blog summary.,True
Azure Fabric Basics,int:Gregory Anderson,int:Senior Analytics Engineer,gregory.anderson@mail.test,gregoryanderson,ext_c75b72d5,c75b72d5,cv_c75b72d5,(937)534-1517,001-645-247-5749x49022,1999,Data Engineering,Slovenia,Swedish,1a9109cc,ca9967fd,2025-02-20,2024-11-12,Azure Fabric Basics,Conference talk / blog summary.,False
Streaming 101,int:Gregory Anderson,int:Senior Analytics Engineer,gregory.anderson@mail.test,gregoryanderson,ext_c75b72d5,c75b72d5,cv_c75b72d5,(937)534-1517,001-645-247-5749x49022,1999,Data Engineering,Slovenia,Swedish,658ef669,29e362b5,2024-04-03,2025-01-28,Streaming 101,Conference talk / blog summary.,False
MLOps Playbook,int:Amber Mata,int:Senior Databricks Engineer,amber.mata@example.org,ambermata,ext_a4a4b074,a4a4b074,cv_a4a4b074,959.954.4294,+1-442-222-9464x30394,1978,Data Engineering,USA,Danish,89642dc4,2e15dba9,2025-06-09,2024-12-24,MLOps Playbook,Conference talk / blog summary.,True
Optimising PySpark,int:Alyssa Mcintyre,int:Senior MLOps Engineer,alyssa.mcintyre@example.org,alyssamcintyre,ext_7c5bc120,7c5bc120,cv_7c5bc120,758-786-7925x298,(572)587-2760x1534,1995,Data Engineering,United Kingdom,British,024b0abe,cc5006a9,2024-08-27,2024-12-28,Optimising PySpark,,False
Modern .NET APIs,int:Makayla Olson,int:Principal Data Platform Engineer,makayla.olson@example.com,makaylaolson,ext_5b07736f,5b07736f,cv_5b07736f,698.633.4233x720,531-928-4033,1987,Data Engineering,Ireland,Swedish,f93c6fc6,c480d188,2024-04-11,2025-06-04,Modern .NET APIs,Conference talk / blog summary.,True
Kubernetes for Data,int:Makayla Olson,int:Principal Data Platform Engineer,makayla.olson@example.com,makaylaolson,ext_5b07736f,5b07736f,cv_5b07736f,698.633.4233x720,531-928-4033,1987,Data Engineering,Ireland,Swedish,988ff077,5b8ed35a,2024-10-26,2025-06-18,Kubernetes for Data,Conference talk / blog summary.,False
Streaming 101,int:Lindsay Francis,int:Associate ML Engineer,lindsay.francis@example.org,lindsayfrancis,ext_37d582d7,37d582d7,cv_37d582d7,518.305.1371x717,+1-893-397-4909,1998,AI/ML,USA,Danish,cbbb5810,9dcca91b,2025-07-30,2025-04-24,Streaming 101,Conference talk / blog summary.,False
AWS Well-Architected,int:Sydney Taylor,int:Consultant Analytics Engineer,sydney.taylor@mail.test,sydneytaylor,ext_1d78e619,1d78e619,cv_1d78e619,587-372-2164x17582,001-433-748-4587x14939,1999,Data Engineering,United Kingdom,British,2e76facb,fe13cc07,2024-08-14,2024-11-13,AWS Well-Architected,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Tammy Dalton,int:Senior AI Engineer,tammy.dalton@example.org,tammydalton,ext_45cd1973,45cd1973,cv_45cd1973,(936)822-9258,001-843-847-4524x55574,1993,AI/ML,United Kingdom,Danish,15034221,71e0b107,2024-11-09,2025-08-07,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Azure Fabric Basics,int:Jennifer Whitney,int:Associate Backend Engineer,jennifer.whitney@example.com,jenniferwhitney,ext_bce0074f,bce0074f,cv_bce0074f,001-660-760-6527x40334,9566658833,1978,Software Engineering,Australia,Norwegian,732ad349,7a82b164,2025-10-14,2024-07-28,Azure Fabric Basics,Conference talk / blog summary.,True
Intro to dbt,int:Tammy Ballard,int:Senior Data Engineer,tammy.ballard@example.org,tammyballard,ext_52ba3185,52ba3185,cv_52ba3185,813-925-7970,649.796.0105,2001,Data Engineering,USA,Swedish,984afa4a,344bb7a5,2024-08-15,2025-10-17,Intro to dbt,Conference talk / blog summary.,False
MLOps Playbook,int:Tammy Ballard,int:Senior Data Engineer,tammy.ballard@example.org,tammyballard,ext_52ba3185,52ba3185,cv_52ba3185,813-925-7970,649.796.0105,2001,Data Engineering,USA,Swedish,abfa94f0,a7620080,2025-11-16,2024-06-16,MLOps Playbook,,False
Streaming 101,int:Michael Gibbs,int:Principal Enterprise Architect,michael.gibbs@mail.test,michaelgibbs,ext_ce60e713,ce60e713,cv_ce60e713,541.372.1562x294,735.798.4884x021,1972,Architecture,United Kingdom,Danish,9b7027ba,bcf0cb68,2025-09-06,2024-03-17,Streaming 101,,False
Data Mesh in Practice,int:Michael Gibbs,int:Principal Enterprise Architect,michael.gibbs@mail.test,michaelgibbs,ext_ce60e713,ce60e713,cv_ce60e713,541.372.1562x294,735.798.4884x021,1972,Architecture,United Kingdom,Danish,0c945dbe,b9071a3a,2025-07-24,2025-01-20,Data Mesh in Practice,Conference talk / blog summary.,True
